,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,sentiment
2193,cvantr,Christopher,366278742,1224120259952742400,/cvantr/status/1224120259952742400,2020-02-02 23:59:47,1580687987,"Dejen a los muchachos que estaban en china, no molesten ellos no tienen nada. Así dice la ministra. En otro país los dejan una semana en análisis. Seguridad ante todo.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Dejen a los muchachos que estaban en <strong>china</strong>, no molesten ellos no tienen nada. Así dice la ministra. En otro país los dejan una semana en análisis. Seguridad ante todo.</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
2194,china_pepina,-𝔾,221183795,1224120259118084097,/china_pepina/status/1224120259118084097,2020-02-02 23:59:47,1580687987,Extraño ver Andrea en mis breaks:(,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Extraño ver Andrea en mis breaks:(</p>",[],[],False,[],,1,0,0,False,False,,[],0.0
2195,nbrockway1,NancyB,4151119043,1224120245163560960,/nbrockway1/status/1224120245163560960,2020-02-02 23:59:44,1580687984,"Yes. The evidence from the House confirms it was all about the announcement-  he didn't need a real investigation. Doesn't need a real one from China, either.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes. The evidence from the House confirms it was all about the announcement-  he didn't need a real investigation. Doesn't need a real one from <strong>China</strong>, either.</p>",[],[],False,[],,1,1,0,False,True,1.2239865738779566e+18,"[{'screen_name': 'AngieGr60130939', 'user_id': '1208886987526000640'}, {'screen_name': 'atrupar', 'user_id': '288277167'}]",0.2
2196,IracemaDaCosta,Iracema 🇧🇷🇧🇷🇧🇷,715226642289963008,1224120242911223808,/IracemaDaCosta/status/1224120242911223808,2020-02-02 23:59:43,1580687983,"Flor, falei QUASE O MESMO a meu esposo HOJE no almoço. ""Brasileiros na China querem retornar, tão pedindo ao Governo. Na hora de ir comprar muamba, vão por cobta própria. A gente paga o pato (até em risco à saude) pra eles voltarem""...
E MOLE?!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Flor, falei QUASE O MESMO a meu esposo HOJE no almoço. ""Brasileiros na <strong>China</strong> querem retornar, tão pedindo ao Governo. Na hora de ir comprar muamba, vão por cobta própria. A gente paga o pato (até em risco à saude) pra eles voltarem""...
E MOLE?!</p>",[],[],False,[],,2,1,1,True,True,1.2240855170856591e+18,"[{'screen_name': 'Florsertanja', 'user_id': '972219428'}, {'screen_name': 'g_g_garci', 'user_id': '797915222547767296'}, {'screen_name': 'ernestofaraujo', 'user_id': '1062831969476771842'}]",0.0
2197,detikcom,detikcom,69183155,1224120238880497664,/detikcom/status/1224120238880497664,2020-02-02 23:59:42,1580687982,Dunia ramai-ramai menolak turis asal China. Berikut negara-negara yang melarang turis asal China mengunjungi negaranya: https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1580687982 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dunia ramai-ramai menolak turis asal <strong>China</strong>. Berikut negara-negara yang melarang turis asal <strong>China</strong> mengunjungi negaranya: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982"" dir=""ltr"" href=""https://t.co/xvPVyo6OWP"" rel=""nofollow noopener"" target=""_blank"" title=""https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">news.detik.com/berita/d-48829</span><span class=""invisible"">78/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1580687982'],['Echobox'],False,[],,24,14,5,True,False,,[],0.0
2198,FABIOCASTILHO38,PRETO EXtremo. (CASTILHO),741771631,1224120237668343808,/FABIOCASTILHO38/status/1224120237668343808,2020-02-02 23:59:42,1580687982,"Petistas dizem que se fosse lula vários aviões da Fab partiriam para China para resgatar brasileiros. Isso me fez lembrar da rapidez para devolver os atletas Cubanos que pediram asílo ao Brasil, lembram??? Haja rapidez. Hipócritas.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Petistas dizem que se fosse lula vários aviões da Fab partiriam para <strong>China</strong> para resgatar brasileiros. Isso me fez lembrar da rapidez para devolver os atletas Cubanos que pediram asílo ao Brasil, lembram??? Haja rapidez. Hipócritas.</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
2199,corluma09,María,1148326926051880961,1224120300889092097,/corluma09/status/1224120300889092097,2020-02-02 23:59:57,1580687997,Stop Racism. Nosotrxs no somos el virus. El hecho de que el foco del virus se encuentre en el continente asiático está provocando un auge de ataques racistas. Que el foco se encuentre en China no significa que todos los asiáticos estén enfermos #coronavirus #racism #stopracism,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Stop Racism. Nosotrxs no somos el virus. El hecho de que el foco del virus se encuentre en el continente asiático está provocando un auge de ataques racistas. Que el foco se encuentre en <strong>China</strong> no significa que todos los asiáticos estén enfermos <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/racism?src=hash""><s>#</s><b>racism</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/stopracism?src=hash""><s>#</s><b>stopracism</b></a></p>",[],"['coronavirus', 'racism', 'stopracism']",False,[],,4,0,0,False,False,,[],0.0
2200,reifergus,fim do sonho,3421124187,1224120298209009665,/reifergus/status/1224120298209009665,2020-02-02 23:59:56,1580687996,"kkkkkkkkk cara tô com 3 encomendas da China chegando, morrendo de medo KKKKK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">kkkkkkkkk cara tô com 3 encomendas da <strong>China</strong> chegando, morrendo de medo KKKKK</p>",[],[],False,[],,1,0,1,True,True,1.224119755277308e+18,"[{'screen_name': 'yandrade_', 'user_id': '748727987848093696'}]",0.0
2201,rankstr,Rankstr,470929874,1224120297441415168,/rankstr/status/1224120297441415168,2020-02-02 23:59:56,1580687996,"Reuters: Asian shares set for rough ride on virus fears, China in focus... #Australia #GLOBAL http://rankstr.com/item/20974793/tw …pic.twitter.com/yb6lDvsvWi","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Reuters: Asian shares set for rough ride on virus fears, <strong>China</strong> in focus... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Australia?src=hash""><s>#</s><b>Australia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GLOBAL?src=hash""><s>#</s><b>GLOBAL</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://rankstr.com/item/20974793/tw"" dir=""ltr"" href=""https://t.co/Sq4l3xhiZu"" rel=""nofollow noopener"" target=""_blank"" title=""http://rankstr.com/item/20974793/tw""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">rankstr.com/item/20974793/</span><span class=""invisible"">tw</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yb6lDvsvWi"">pic.twitter.com/yb6lDvsvWi</a></p>",['http://rankstr.com/item/20974793/tw'],"['Australia', 'GLOBAL']",True,['https://pbs.twimg.com/media/EPzy7GxWoAM9UiI.jpg'],,0,0,0,False,False,,[],-0.03333333333333333
2202,kay06491490,kay,1088378344322650113,1224120293259505664,/kay06491490/status/1224120293259505664,2020-02-02 23:59:55,1580687995,May buddha bless China,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">May buddha bless <strong>China</strong><img alt=""😇"" aria-label=""Emoji: Smiling face with halo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f607.png"" title=""Smiling face with halo""/></p>",[],[],False,[],,0,0,0,False,True,1.223892561791578e+18,"[{'screen_name': 'PDChina', 'user_id': '303862998'}]",0.0
2203,NatMelady,Natalia Caryl,567773457,1224120291204521984,/NatMelady/status/1224120291204521984,2020-02-02 23:59:55,1580687995,"Pompeo, in Kazakhstan, warns of China’s growing reach https://politi.co/2GNzuWo  via @politico","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pompeo, in Kazakhstan, warns of <strong>China</strong>’s growing reach <a class=""twitter-timeline-link"" data-expanded-url=""https://politi.co/2GNzuWo"" dir=""ltr"" href=""https://t.co/syAnLuSAlK"" rel=""nofollow noopener"" target=""_blank"" title=""https://politi.co/2GNzuWo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">politi.co/2GNzuWo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""9300262"" dir=""ltr"" href=""/politico""><s>@</s><b>politico</b></a></p>",['https://politi.co/2GNzuWo'],[],False,[],,0,0,0,False,False,,[],0.0
2204,Harryy_Pawter,Harry Potter,1203031608233615360,1224120288385929216,/Harryy_Pawter/status/1224120288385929216,2020-02-02 23:59:54,1580687994,communist extremists are china ke chamche,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">communist extremists are <strong>china</strong> ke chamche</p>",[],[],False,[],,0,0,0,False,True,1.2241198174492467e+18,"[{'screen_name': 'pbhushan1', 'user_id': '2284802828'}]",0.0
2205,nojodamosmas,Milord,970079610057740288,1224120286582276096,/nojodamosmas/status/1224120286582276096,2020-02-02 23:59:54,1580687994,No sé puede compara China es comunista y si protestan los matan.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">No sé puede compara <strong>China</strong> es comunista y si protestan los matan.</p>",[],[],False,[],,0,0,0,False,True,1.2239658154662707e+18,"[{'screen_name': 'Miguel_Boggiano', 'user_id': '56818132'}]",0.0
2206,KlaryMariana,Klary Mariana,936294542084521984,1224120285101727746,/KlaryMariana/status/1224120285101727746,2020-02-02 23:59:53,1580687993,"In China phoenix is the symbol of girls, dragon embodies the boys, you know, the remaking one is closing the Chinese tradional culture","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In <strong>China</strong> phoenix is the symbol of girls, dragon embodies the boys, you know, the remaking one is closing the Chinese tradional culture</p>",[],[],False,[],,31,0,1,True,True,1.2241189884828713e+18,"[{'screen_name': 'DARYO_HF', 'user_id': '1159507136650629122'}, {'screen_name': 'Disney', 'user_id': '67418441'}]",0.0
2207,florminchiotti,Flor 🌷,129381340,1224120274389491712,/florminchiotti/status/1224120274389491712,2020-02-02 23:59:51,1580687991,La momia 3 la tumba del emperador dragón es una . La re cagaron a la saga. Nada que ver con Egipto. Fue re cualquiera hacerla sobre China y encima que no participara Rachel Weisz.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">La momia 3 la tumba del emperador dragón es una <img alt=""💩"" aria-label=""Emoji: Pile of poo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4a9.png"" title=""Pile of poo""/>. La re cagaron a la saga. Nada que ver con Egipto. Fue re cualquiera hacerla sobre <strong>China</strong> y encima que no participara Rachel Weisz.</p>",[],[],False,[],,0,0,0,False,False,,[],-0.1
2208,MalcJo,Malcolm John,3240401608,1224120269389860864,/MalcJo/status/1224120269389860864,2020-02-02 23:59:49,1580687989,"'China's response to the emergency has been a model - unlike the US whose current flu epidemic has killed 10,000 and isn't news.'

Such a great point","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">'<strong>China</strong>'s response to the emergency has been a model - unlike the US whose current flu epidemic has killed 10,000 and isn't news.'

Such a great point</p>",[],[],False,[],,2,0,0,False,True,1.2241194921265275e+18,"[{'screen_name': 'johnpilger', 'user_id': '869825995'}]",0.15000000000000002
2209,Simbar21540511,Simbar,975159886114967552,1224120268936880128,/Simbar21540511/status/1224120268936880128,2020-02-02 23:59:49,1580687989,No creo ahi esta China,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">No creo ahi esta <strong>China</strong></p>",[],[],False,[],,1,0,0,False,True,1.223955122281177e+18,"[{'screen_name': 'dirkjanjanssen', 'user_id': '149837041'}, {'screen_name': 'FouadUrbanist', 'user_id': '1044267937199214592'}]",0.0
2210,hiroshinozawa3,野澤弘至,1128867750456090624,1224120266210439168,/hiroshinozawa3/status/1224120266210439168,2020-02-02 23:59:49,1580687989,"Everyone in the world

I have an important request.

The Japanese Constitution is being abandoned using the Coronavirus outbreak.

https://youtu.be/K4xhvAtvYuA 
http://constitution.jimin.jp/document/draft/ 

Let me stop before fascism is born in Japan. 
#Coronavirus
#China
#Wuhan
https://web.smartnews.com/articles/hAUd1Qz6G5T …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Everyone in the world

I have an important request.

The Japanese Constitution is being abandoned using the Coronavirus outbreak.

<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/K4xhvAtvYuA"" dir=""ltr"" href=""https://t.co/WwCF3XmDjq"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/K4xhvAtvYuA""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/K4xhvAtvYuA</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://constitution.jimin.jp/document/draft/"" dir=""ltr"" href=""https://t.co/iiRMPUB1hb"" rel=""nofollow noopener"" target=""_blank"" title=""http://constitution.jimin.jp/document/draft/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">constitution.jimin.jp/document/draft/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>

Let me stop before fascism is born in Japan. 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b>Coronavirus</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/China?src=hash""><s>#</s><b><strong>China</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Wuhan?src=hash""><s>#</s><b>Wuhan</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://web.smartnews.com/articles/hAUd1Qz6G5T"" dir=""ltr"" href=""https://t.co/tPEuTvwtb2"" rel=""nofollow noopener"" target=""_blank"" title=""https://web.smartnews.com/articles/hAUd1Qz6G5T""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">web.smartnews.com/articles/hAUd1</span><span class=""invisible"">Qz6G5T</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://youtu.be/K4xhvAtvYuA', 'http://constitution.jimin.jp/document/draft/', 'https://web.smartnews.com/articles/hAUd1Qz6G5T']","['Coronavirus', 'China', 'Wuhan']",False,[],,1,0,0,False,False,,[],0.2
2211,cvantr,Christopher,366278742,1224120259952742400,/cvantr/status/1224120259952742400,2020-02-02 23:59:47,1580687987,"Dejen a los muchachos que estaban en china, no molesten ellos no tienen nada. Así dice la ministra. En otro país los dejan una semana en análisis. Seguridad ante todo.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Dejen a los muchachos que estaban en <strong>china</strong>, no molesten ellos no tienen nada. Así dice la ministra. En otro país los dejan una semana en análisis. Seguridad ante todo.</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
2212,china_pepina,-𝔾,221183795,1224120259118084097,/china_pepina/status/1224120259118084097,2020-02-02 23:59:47,1580687987,Extraño ver Andrea en mis breaks:(,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Extraño ver Andrea en mis breaks:(</p>",[],[],False,[],,1,0,0,False,False,,[],0.0
2213,nbrockway1,NancyB,4151119043,1224120245163560960,/nbrockway1/status/1224120245163560960,2020-02-02 23:59:44,1580687984,"Yes. The evidence from the House confirms it was all about the announcement-  he didn't need a real investigation. Doesn't need a real one from China, either.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes. The evidence from the House confirms it was all about the announcement-  he didn't need a real investigation. Doesn't need a real one from <strong>China</strong>, either.</p>",[],[],False,[],,1,1,0,False,True,1.2239865738779566e+18,"[{'screen_name': 'AngieGr60130939', 'user_id': '1208886987526000640'}, {'screen_name': 'atrupar', 'user_id': '288277167'}]",0.2
2214,IracemaDaCosta,Iracema 🇧🇷🇧🇷🇧🇷,715226642289963008,1224120242911223808,/IracemaDaCosta/status/1224120242911223808,2020-02-02 23:59:43,1580687983,"Flor, falei QUASE O MESMO a meu esposo HOJE no almoço. ""Brasileiros na China querem retornar, tão pedindo ao Governo. Na hora de ir comprar muamba, vão por cobta própria. A gente paga o pato (até em risco à saude) pra eles voltarem""...
E MOLE?!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Flor, falei QUASE O MESMO a meu esposo HOJE no almoço. ""Brasileiros na <strong>China</strong> querem retornar, tão pedindo ao Governo. Na hora de ir comprar muamba, vão por cobta própria. A gente paga o pato (até em risco à saude) pra eles voltarem""...
E MOLE?!</p>",[],[],False,[],,2,1,1,True,True,1.2240855170856591e+18,"[{'screen_name': 'Florsertanja', 'user_id': '972219428'}, {'screen_name': 'g_g_garci', 'user_id': '797915222547767296'}, {'screen_name': 'ernestofaraujo', 'user_id': '1062831969476771842'}]",0.0
2215,detikcom,detikcom,69183155,1224120238880497664,/detikcom/status/1224120238880497664,2020-02-02 23:59:42,1580687982,Dunia ramai-ramai menolak turis asal China. Berikut negara-negara yang melarang turis asal China mengunjungi negaranya: https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1580687982 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Dunia ramai-ramai menolak turis asal <strong>China</strong>. Berikut negara-negara yang melarang turis asal <strong>China</strong> mengunjungi negaranya: <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982"" dir=""ltr"" href=""https://t.co/xvPVyo6OWP"" rel=""nofollow noopener"" target=""_blank"" title=""https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">news.detik.com/berita/d-48829</span><span class=""invisible"">78/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&amp;utm_campaign=detikcomsocmed&amp;utm_medium=oa&amp;utm_content=detikcom&amp;utm_source=Twitter#Echobox=1580687982</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://news.detik.com/berita/d-4882978/ramai-ramai-dunia-tolak-turis-china-gegara-virus-corona?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1580687982'],['Echobox'],False,[],,24,14,5,True,False,,[],0.0
2216,FABIOCASTILHO38,PRETO EXtremo. (CASTILHO),741771631,1224120237668343808,/FABIOCASTILHO38/status/1224120237668343808,2020-02-02 23:59:42,1580687982,"Petistas dizem que se fosse lula vários aviões da Fab partiriam para China para resgatar brasileiros. Isso me fez lembrar da rapidez para devolver os atletas Cubanos que pediram asílo ao Brasil, lembram??? Haja rapidez. Hipócritas.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Petistas dizem que se fosse lula vários aviões da Fab partiriam para <strong>China</strong> para resgatar brasileiros. Isso me fez lembrar da rapidez para devolver os atletas Cubanos que pediram asílo ao Brasil, lembram??? Haja rapidez. Hipócritas.</p>",[],[],False,[],,0,0,0,False,False,,[],0.0
2217,kl12_2002,Kl122002,349352715,1224120235839475713,/kl12_2002/status/1224120235839475713,2020-02-02 23:59:41,1580687981,"@SolomonYue 
Now even #ccp dig up the  WWII history that this  still haven't born yet. 
*This new China arrive on 1949 while WWII needed on 1945.  Before that it should be  instead. * https://twitter.com/Jerusalem_Post/status/1224012885447319552 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1339488762"" dir=""ltr"" href=""/SolomonYue""><s>@</s><b>SolomonYue</b></a> 
Now even <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ccp?src=hash""><s>#</s><b>ccp</b></a> dig up the  WWII history that this <img alt=""🇨🇳"" aria-label=""Emoji: Flag of China"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1e8-1f1f3.png"" title=""Flag of China""/> still haven't born yet. 
*This new <strong>China</strong> arrive on 1949 while WWII needed on 1945.  Before that it should be <img alt=""🇹🇼"" aria-label=""Emoji: Flag of Taiwan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1f9-1f1fc.png"" title=""Flag of Taiwan""/> instead. * <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Jerusalem_Post/status/1224012885447319552"" dir=""ltr"" href=""https://t.co/pOG8eLrKxa"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Jerusalem_Post/status/1224012885447319552""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Jerusalem_Post</span><span class=""invisible"">/status/1224012885447319552</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Jerusalem_Post/status/1224012885447319552'],['ccp'],False,[],,0,0,0,False,False,,[],0.13636363636363635
2218,AnaDelOlmo10,Ana Del Olmo,1105269764488916997,1224120235260858368,/AnaDelOlmo10/status/1224120235260858368,2020-02-02 23:59:41,1580687981,"Se refirere los chinos q viven en España y q no han ido hace años posiblemente a china, q están teniendo problemas,tienen tanto riesgo como tú a padecer el virus,q el virus no se tiene por ser chino,si no por haber estado en Wuhan, d hecho el único q ha habido en Esp es alemán.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Se refirere los chinos q viven en España y q no han ido hace años posiblemente a <strong>china</strong>, q están teniendo problemas,tienen tanto riesgo como tú a padecer el virus,q el virus no se tiene por ser chino,si no por haber estado en Wuhan, d hecho el único q ha habido en Esp es alemán.</p>",[],[],False,[],,0,0,0,False,True,1.2240190187822694e+18,"[{'screen_name': 'GonzaloFC10', 'user_id': '1167416142463479809'}, {'screen_name': 'SheltonClyde2', 'user_id': '1057540086949126144'}]",0.0
2219,2810koleksiuk,K. Oleksiuk,823980632,1224120235256504321,/2810koleksiuk/status/1224120235256504321,2020-02-02 23:59:41,1580687981,"It’s not just a “white” thing. I teach in China, and have met quite a few Asian people as I travel in Malaysia on holiday who fear Chinese tourists and the virus. I’m doing a surprising amount of educating on the topic. The headlines make it worse than it is.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s not just a “white” thing. I teach in <strong>China</strong>, and have met quite a few Asian people as I travel in Malaysia on holiday who fear Chinese tourists and the virus. I’m doing a surprising amount of educating on the topic. The headlines make it worse than it is.</p>",[],[],False,[],,3,1,1,True,True,1.2238710916652933e+18,"[{'screen_name': 'SimuLiu', 'user_id': '50085192'}]",0.016666666666666653
2220,Sammie_Snickers,Sammie Snickers,2937854619,1224120230022172672,/Sammie_Snickers/status/1224120230022172672,2020-02-02 23:59:40,1580687980,"Shocking Footage Inside China's Newly-Constructed Hospitals, 'Like Jail Cells Where You Go To Die' | Zero Hedge https://www.zerohedge.com/markets/shocking-footage-inside-chinas-newly-constructed-hospitals-jail-cells-where-you-go-die …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Shocking Footage Inside <strong>China</strong>'s Newly-Constructed Hospitals, 'Like Jail Cells Where You Go To Die' | Zero Hedge <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.zerohedge.com/markets/shocking-footage-inside-chinas-newly-constructed-hospitals-jail-cells-where-you-go-die"" dir=""ltr"" href=""https://t.co/Hwj7LhYtzP"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zerohedge.com/markets/shocking-footage-inside-chinas-newly-constructed-hospitals-jail-cells-where-you-go-die""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zerohedge.com/markets/shocki</span><span class=""invisible"">ng-footage-inside-chinas-newly-constructed-hospitals-jail-cells-where-you-go-die</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.zerohedge.com/markets/shocking-footage-inside-chinas-newly-constructed-hospitals-jail-cells-where-you-go-die'],[],False,[],,0,0,0,False,False,,[],-0.3212121212121212
